time,CuClamp1[C],Getter[C],CuClamp2[C],EMCCDBack[C],Reject[C],Coldhead[C],bot-tank-lks[C],top-tank-lks[C]
05/02/22 16:39:01,39.366161,41.325889,23.436239,23.902496,26.8,22.25,,
05/02/22 16:39:22,39.402801,41.366916,23.450429,23.932168,26.8,22.25,,
05/02/22 16:39:43,39.429637,41.443809,23.451461,23.94765,26.8,22.25,,
05/02/22 16:40:05,39.452342,41.487415,23.48578,23.991001,26.8,22.25,,
05/02/22 16:40:26,39.488983,41.460838,23.526805,23.988161,26.9,22.25,,
05/02/22 16:40:47,39.537235,41.45671,23.506164,24.020416,26.9,22.25,,
05/02/22 16:41:09,39.551166,41.502639,23.532224,24.012159,26.9,22.35,,
05/02/22 16:41:30,39.553234,41.551406,23.551319,24.032285,26.9,22.35,,
05/02/22 16:41:51,39.599678,41.558631,23.550544,24.064022,26.9,22.35,,
05/02/22 16:42:12,39.614383,41.644813,23.569896,24.073827,27.0,22.35,,
05/02/22 16:42:34,39.655155,41.621589,23.598279,24.111242,27.0,22.35,,
05/02/22 16:42:55,39.665218,41.632686,23.615568,24.110467,27.0,22.35,,
05/02/22 16:43:16,39.704952,41.691776,23.610406,24.117692,27.0,22.45,,
05/02/22 16:43:38,39.726627,41.729446,23.638275,24.151235,27.0,22.45,,
05/02/22 16:43:59,39.738239,41.754219,23.679042,24.163364,27.0,22.45,,
05/02/22 16:44:20,39.764556,41.716285,23.692977,24.184522,27.0,22.45,,
05/02/22 16:44:41,39.770233,41.771762,23.699428,24.214969,27.0,22.45,,
05/02/22 16:45:03,39.846096,41.783889,23.71207,24.220903,27.1,22.45,,
05/02/22 16:45:24,39.85461,41.882457,23.735034,24.23303,27.1,22.55,,
05/02/22 16:45:45,39.885829,41.87059,23.755935,24.249803,27.1,22.55,,
05/02/22 16:46:07,39.908279,41.923484,23.753614,24.271219,27.1,22.55,,
05/02/22 16:46:28,39.931758,41.855621,23.794898,24.281024,27.1,22.55,,
05/02/22 16:46:49,39.920925,41.940513,23.808574,24.301408,27.1,22.55,,
05/02/22 16:47:10,39.955497,41.981281,23.794898,24.3365,27.1,22.55,,
05/02/22 16:47:32,39.992397,42.04037,23.82586,24.359724,27.2,22.65,,
05/02/22 16:47:53,40.009426,42.022567,23.827409,24.365915,27.2,22.65,,
05/02/22 16:48:14,40.028003,42.072109,23.862243,24.381656,27.2,22.65,,
05/02/22 16:48:36,40.066707,42.119846,23.885725,24.410812,27.2,22.65,,
05/02/22 16:48:57,40.058452,42.062561,23.908689,24.419069,27.2,22.65,,
05/02/22 16:49:18,40.085803,42.046047,23.916946,24.435583,27.2,22.65,,
05/02/22 16:49:40,40.109283,42.051982,23.949457,24.444873,27.2,22.75,,
05/02/22 16:50:01,40.131732,42.118297,23.953327,24.476867,27.2,22.75,,
05/02/22 16:50:22,40.156246,42.152099,23.957973,24.4988,27.2,22.75,,
05/02/22 16:50:43,40.191852,42.133003,23.976808,24.521764,27.2,22.75,,
05/02/22 16:51:05,40.199337,42.119846,24.019124,24.514282,27.3,22.75,,
05/02/22 16:51:26,40.225654,42.203186,24.037445,24.540084,27.3,22.75,,
05/02/22 16:51:47,40.221786,42.170932,24.042863,24.571565,27.3,22.85,,
05/02/22 16:52:09,40.260231,42.184867,24.054216,24.578531,27.3,22.85,,
05/02/22 16:52:30,40.260746,42.159065,24.041574,24.589885,27.3,22.85,,
05/02/22 16:52:51,40.287841,42.237762,24.103759,24.639167,27.3,22.85,,
05/02/22 16:53:12,40.314418,42.174289,24.102725,24.640716,27.3,22.85,,
05/02/22 16:53:34,40.334285,42.283691,24.116401,24.656715,27.4,22.85,,
05/02/22 16:53:55,40.339447,42.246276,24.12853,24.677099,27.4,22.95,,
05/02/22 16:54:16,40.382019,42.204479,24.152784,24.691032,27.4,22.95,,
05/02/22 16:54:38,40.396469,42.276725,24.172136,24.690774,27.4,22.95,,
05/02/22 16:54:59,40.416339,42.308979,24.19923,24.743669,27.4,22.95,,
05/02/22 16:55:20,40.436466,42.363166,24.224258,24.755798,27.4,22.95,,
05/02/22 16:55:41,40.446269,42.339427,24.214969,24.75941,27.4,22.95,,
05/02/22 16:56:03,40.510776,42.313106,24.250061,24.799661,27.4,23.05,,
05/02/22 16:56:24,40.48936,42.354652,24.254705,24.766893,27.4,23.05,,
05/02/22 16:56:45,40.513359,42.347427,24.279476,24.822111,27.4,23.05,,
05/02/22 16:57:07,40.520839,42.343296,24.304246,24.824432,27.4,23.05,,
05/02/22 16:57:28,40.54174,42.418125,24.31431,24.858493,27.4,23.05,,
05/02/22 16:57:49,40.579929,42.404964,24.311729,24.907775,27.5,23.05,,
05/02/22 16:58:11,40.585865,42.408836,24.34295,24.883005,27.5,23.15,,
05/02/22 16:58:32,40.600055,42.419158,24.377269,24.910873,27.5,23.15,,
05/02/22 16:58:53,40.651145,42.450378,24.383462,24.934612,27.5,23.15,,
05/02/22 16:59:14,40.672561,42.481342,24.391202,24.938997,27.5,23.15,,
05/02/22 16:59:36,40.66069,42.465087,24.411844,24.957059,27.5,23.15,,
05/02/22 16:59:57,40.690105,42.469474,24.420875,24.973831,27.5,23.15,,
05/02/22 17:00:18,40.722877,42.451927,24.444356,25.002473,27.5,23.25,,
05/02/22 17:00:40,40.727264,42.516693,24.457515,25.011503,27.5,23.25,,
05/02/22 17:01:01,40.75513,42.546367,24.48306,25.04866,27.5,23.25,,
05/02/22 17:01:22,40.773967,42.484695,24.493381,25.066463,27.5,23.25,,
05/02/22 17:01:43,40.788158,42.508953,24.511444,25.068012,27.6,23.25,,
05/02/22 17:02:05,40.790996,42.593841,24.52383,25.104652,27.6,23.25,,
05/02/22 17:02:26,40.819637,42.627902,24.570791,25.117553,27.6,23.35,,
05/02/22 17:02:47,40.826602,42.648803,24.570274,25.124004,27.6,23.35,,
05/02/22 17:03:09,40.865051,42.61758,24.58266,25.127359,27.6,23.35,,
05/02/22 17:03:30,40.872276,42.619129,24.579822,25.168127,27.6,23.35,,
05/02/22 17:03:51,40.880275,42.683635,24.597625,25.186189,27.6,23.35,,
05/02/22 17:04:12,40.88182,42.708923,24.645103,25.198833,27.6,23.35,,
05/02/22 17:04:34,40.91846,42.680282,24.642522,25.214056,27.6,23.45,,
05/02/22 17:04:55,40.937812,42.681831,24.676582,25.233667,27.6,23.45,,
05/02/22 17:05:16,40.952522,42.691894,24.658004,25.248115,27.7,23.45,,
05/02/22 17:05:38,40.978324,42.667381,24.69774,25.269533,27.7,23.45,,
05/02/22 17:05:59,40.970325,42.715373,24.717866,25.300497,27.7,23.45,,
05/02/22 17:06:20,40.984516,42.765174,24.747282,25.305398,27.7,23.45,,
05/02/22 17:06:41,41.026576,42.751758,24.747541,25.338169,27.7,23.55,,
05/02/22 17:07:03,41.025802,42.78659,24.76328,25.330686,27.7,23.55,,
05/02/22 17:07:24,41.055992,42.790203,24.785987,25.353908,27.7,23.55,,
05/02/22 17:07:45,41.051864,42.809555,24.813596,25.369905,27.7,23.55,,
05/02/22 17:08:07,41.080245,42.807231,24.822111,25.420478,27.7,23.55,,
05/02/22 17:08:28,41.086696,42.83768,24.853849,25.424608,27.7,23.55,,
05/02/22 17:08:49,41.105274,42.799751,24.864944,25.418672,27.7,23.65,,
05/02/22 17:09:11,41.140884,42.843872,24.884296,25.432348,27.7,23.65,,
05/02/22 17:09:32,41.14656,42.898319,24.902357,25.466667,27.7,23.65,,
05/02/22 17:09:53,41.142433,42.857807,24.913454,25.486276,27.7,23.65,,
05/02/22 17:10:14,41.171848,42.957405,24.918355,25.504081,27.7,23.65,,
05/02/22 17:10:36,41.167716,42.863483,24.950351,25.520336,27.8,23.65,,
05/02/22 17:10:57,41.193519,42.914833,24.948802,25.537109,27.8,23.75,,
05/02/22 17:11:18,41.210292,42.899089,24.970993,25.564458,27.8,23.75,,
05/02/22 17:11:40,41.245128,42.908638,24.978992,25.544591,27.8,23.75,,
05/02/22 17:12:01,41.239707,42.91999,25.012537,25.59439,27.8,23.75,,
05/02/22 17:12:22,41.260349,43.000755,25.042467,25.60884,27.8,23.75,,
05/02/22 17:12:43,41.28022,42.970565,25.06311,25.628967,27.8,23.75,,
05/02/22 17:13:05,41.28125,42.956375,25.074205,25.65735,27.8,23.85,,
05/02/22 17:13:26,41.321762,42.97005,25.071882,25.665864,27.8,23.85,,
05/02/22 17:13:47,41.311958,42.979339,25.088138,25.670766,27.9,23.85,,
05/02/22 17:14:09,41.327697,42.982433,25.12968,25.684185,27.9,23.85,,
05/02/22 17:14:30,41.328472,43.020107,25.128906,25.723663,27.9,23.85,,
05/02/22 17:14:51,41.340599,43.046424,25.142066,25.720567,27.9,23.85,,
05/02/22 17:15:12,41.378269,43.04462,25.16658,25.75024,27.9,23.95,,
05/02/22 17:15:34,41.391685,43.019592,25.168901,25.774753,27.9,23.95,,
05/02/22 17:15:55,41.403556,43.026042,25.197027,25.800298,27.9,23.95,,
05/02/22 17:16:16,41.422649,43.104999,25.222055,25.790235,27.9,23.95,,
05/02/22 17:16:38,41.4291,43.109386,25.232118,25.813974,27.9,23.95,,
05/02/22 17:16:59,41.439937,43.093128,25.247858,25.843904,27.9,23.95,,
05/02/22 17:17:20,41.457485,43.102161,25.258438,25.869449,27.9,24.05,,
05/02/22 17:17:42,41.442775,43.101902,25.28553,25.886737,27.9,24.05,,
05/02/22 17:18:03,41.510124,43.024749,25.310043,25.902219,27.9,24.05,,
05/02/22 17:18:24,41.526893,43.063457,25.319589,25.900928,27.9,24.05,,
05/02/22 17:18:45,41.512962,43.081001,25.326814,25.920539,28.0,24.05,,
05/02/22 17:19:07,41.5158,43.159183,25.373003,25.948148,28.0,24.05,,
05/02/22 17:19:28,41.532569,43.151184,25.372228,25.961307,28.0,24.15,,
05/02/22 17:19:49,41.568695,43.170021,25.396482,25.974983,28.0,24.15,,
05/02/22 17:20:11,41.592433,43.167697,25.416608,25.999753,28.0,24.15,,
05/02/22 17:20:32,41.597595,43.176731,25.434154,26.021171,28.0,24.15,,
05/02/22 17:20:53,41.635009,43.180343,25.438541,26.034072,28.0,24.15,,
05/02/22 17:21:14,41.646102,43.220596,25.439058,26.051101,28.0,24.15,,
05/02/22 17:21:36,41.637329,43.188858,25.475181,26.075614,28.0,24.25,,
05/02/22 17:21:57,41.660037,43.256202,25.487567,26.094192,28.0,24.25,,
05/02/22 17:22:18,41.690483,43.251815,25.504854,26.104772,28.0,24.25,,
05/02/22 17:22:40,41.687644,43.257751,25.520853,26.111223,28.0,24.25,,
05/02/22 17:23:01,41.685581,43.253364,25.535818,26.146572,28.0,24.25,,
05/02/22 17:23:22,41.729961,43.291812,25.551816,26.15586,28.1,24.25,,
05/02/22 17:23:43,41.762733,43.257236,25.575038,26.177278,28.1,24.35,,
05/02/22 17:24:05,41.750606,43.238914,25.591295,26.192243,28.1,24.35,,
05/02/22 17:24:26,41.773826,43.260848,25.606777,26.219594,28.1,24.35,,
05/02/22 17:24:47,41.751121,43.272975,25.640062,26.229915,28.1,24.35,,
05/02/22 17:25:09,41.791633,43.25156,25.65348,26.235334,28.1,24.35,,
05/02/22 17:25:30,41.801177,43.300582,25.659156,26.249526,28.1,24.35,,
05/02/22 17:25:51,41.820274,43.286392,25.696054,26.285392,28.1,24.45,,
05/02/22 17:26:13,41.827239,43.331031,25.699409,26.276103,28.1,24.45,,
05/02/22 17:26:34,41.818466,43.313484,25.716438,26.311195,28.1,24.45,,
05/02/22 17:26:55,41.880134,43.346511,25.725986,26.336481,28.1,24.45,,
05/02/22 17:27:16,41.851493,43.350124,25.721599,26.351705,28.1,24.45,,
05/02/22 17:27:38,41.87936,43.333095,25.758239,26.371574,28.1,24.55,,
05/02/22 17:27:59,41.908519,43.408439,25.770366,26.36667,28.1,24.55,,
05/02/22 17:28:20,41.933807,43.410503,25.787137,26.41002,28.1,24.55,,
05/02/22 17:28:42,41.96606,43.397346,25.800039,26.427824,28.2,24.55,,
05/02/22 17:29:03,41.964767,43.406116,25.83926,26.464721,28.2,24.55,,
05/02/22 17:29:24,41.978187,43.44379,25.841583,26.463432,28.2,24.55,,
05/02/22 17:29:45,41.899745,43.429855,25.88235,26.472721,28.2,24.65,,
05/02/22 17:30:07,41.876781,43.484043,25.860418,26.485879,28.2,24.65,,
05/02/22 17:30:28,41.935096,43.491268,25.897058,26.504459,28.2,24.65,,
05/02/22 17:30:49,41.921936,43.505973,25.913057,26.515554,28.2,24.65,,
05/02/22 17:31:11,42.035469,43.524036,25.928539,26.546775,28.2,24.65,,
05/02/22 17:31:32,42.034435,43.51062,25.955373,26.549097,28.2,24.65,,
05/02/22 17:31:53,42.0027,43.519908,25.974983,26.567676,28.2,24.75,,
05/02/22 17:32:14,42.071334,43.53152,25.976789,26.602251,28.2,24.75,,
05/02/22 17:32:36,42.011989,43.575641,26.007753,26.609992,28.3,24.75,,
05/02/22 17:32:57,42.01173,43.504428,26.016784,26.61412,28.2,24.75,,
05/02/22 17:33:18,42.016376,43.543388,26.009817,26.64818,28.3,24.75,,
05/02/22 17:33:40,42.043209,43.563259,26.044908,26.662115,28.3,24.75,,
05/02/22 17:34:01,42.058174,43.558353,26.074325,26.687658,28.3,24.85,,
05/02/22 17:34:22,41.995731,43.5839,26.087484,26.698238,28.3,24.85,,
05/02/22 17:34:43,42.076755,43.593448,26.09729,26.702882,28.3,24.85,,
05/02/22 17:35:05,42.091201,43.571254,26.11561,26.718107,28.3,24.85,,
05/02/22 17:35:26,42.065658,43.596286,26.13754,26.738748,28.3,24.85,,
05/02/22 17:35:47,42.046047,43.580287,26.133155,26.745716,28.3,24.85,,
05/02/22 17:36:09,42.120616,43.541324,26.151216,26.774873,28.3,24.95,,
05/02/22 17:36:30,42.11391,43.529197,26.173149,26.803514,28.3,24.95,,
05/02/22 17:36:51,42.094299,43.567901,26.189662,26.821317,28.3,24.95,,
05/02/22 17:37:13,42.112102,43.625701,26.216239,26.832155,28.3,24.95,,
05/02/22 17:37:34,42.12294,43.656406,26.233013,26.841701,28.3,24.95,,
05/02/22 17:37:55,42.16629,43.665954,26.248235,26.874988,28.3,24.95,,
05/02/22 17:38:16,42.180995,43.661308,26.263717,26.87989,28.3,25.05,,
05/02/22 17:38:38,42.193382,43.644535,26.260362,26.907499,28.3,25.05,,
05/02/22 17:38:59,42.194671,43.611766,26.298551,26.904661,28.3,25.05,,
05/02/22 17:39:20,42.171966,43.693561,26.319967,26.947751,28.3,25.05,,
05/02/22 17:39:42,42.177127,43.696914,26.342674,26.939752,28.3,25.05,,
05/02/22 17:40:03,42.196479,43.673694,26.342159,26.966072,28.3,25.05,,
05/02/22 17:40:24,42.22615,43.664405,26.359445,26.977424,28.3,25.15,,
05/02/22 17:40:45,42.185127,43.711624,26.383443,27.001937,28.3,25.15,,
05/02/22 17:41:07,42.208347,43.698207,26.392215,27.023612,28.4,25.15,,
05/02/22 17:41:28,42.216346,43.662342,26.398408,27.037029,28.4,25.15,,
05/02/22 17:41:49,42.259952,43.723751,26.412084,27.075992,28.3,25.15,,
05/02/22 17:42:11,42.259181,43.715751,26.464464,27.090957,28.4,25.15,,
05/02/22 17:42:32,42.315689,43.730201,26.461626,27.085538,28.4,25.25,,
05/02/22 17:42:53,42.281887,43.763229,26.467559,27.113147,28.4,25.25,,
05/02/22 17:43:14,42.323169,43.746974,26.490524,27.128114,28.4,25.25,,
05/02/22 17:43:36,42.323688,43.728912,26.503684,27.132501,28.4,25.25,,
05/02/22 17:43:57,42.268211,43.686336,26.527681,27.151853,28.4,25.25,,
05/02/22 17:44:18,42.31414,43.70156,26.538776,27.163206,28.4,25.25,,
05/02/22 17:44:40,42.282661,43.696399,26.544452,27.200103,28.4,25.25,,
05/02/22 17:45:01,42.305366,43.765811,26.594768,27.223068,28.4,25.35,,
05/02/22 17:45:22,42.288078,43.777938,26.60251,27.23726,28.4,25.35,,
05/02/22 17:45:44,42.353359,43.75291,26.612314,27.26332,28.4,25.35,,
05/02/22 17:46:05,42.336071,43.803222,26.623926,27.248613,28.4,25.35,,
05/02/22 17:46:26,42.362133,43.799354,26.629344,27.298671,28.4,25.35,,
05/02/22 17:46:47,42.378131,43.797546,26.652051,27.290155,28.4,25.45,,
05/02/22 17:47:09,42.374004,43.783615,26.679143,27.287059,28.4,25.45,,
05/02/22 17:47:30,42.399288,43.781291,26.682498,27.323183,28.4,25.45,,
05/02/22 17:47:51,42.38768,43.803997,26.731008,27.3446,28.4,25.45,,
05/02/22 17:48:13,42.384067,43.835735,26.729976,27.364467,28.4,25.45,,
05/02/22 17:48:34,42.376323,43.858959,26.73591,27.363435,28.4,25.45,,
05/02/22 17:48:55,42.401611,43.845542,26.750617,27.398786,28.5,25.45,,
05/02/22 17:49:16,42.457862,43.843219,26.764293,27.40472,28.5,25.55,,
05/02/22 17:49:38,42.441864,43.857669,26.798095,27.436716,28.5,25.55,,
05/02/22 17:49:59,42.413482,43.853282,26.809448,27.434909,28.4,25.55,,
05/02/22 17:50:20,42.448574,43.882953,26.821575,27.465099,28.5,25.55,,
05/02/22 17:50:42,42.482116,43.867988,26.84325,27.471292,28.5,25.55,,
05/02/22 17:51:03,42.472312,43.886051,26.852024,27.507675,28.5,25.55,,
05/02/22 17:51:24,42.492694,43.90953,26.87989,27.524446,28.5,25.65,,
05/02/22 17:51:45,42.469215,43.895084,26.896146,27.528059,28.5,25.65,,
05/02/22 17:52:07,42.468441,43.914436,26.904144,27.542766,28.5,25.65,,
05/02/22 17:52:28,42.469215,43.915466,26.92711,27.583019,28.5,25.65,,
05/02/22 17:52:49,42.514369,43.93843,26.93485,27.589727,28.5,25.65,,
05/02/22 17:53:11,42.489601,43.940494,26.957298,27.573213,28.5,25.65,,
05/02/22 17:53:32,42.571136,43.918563,26.963491,27.612434,28.5,25.75,,
05/02/22 17:53:53,42.605197,43.931724,26.989553,27.624303,28.5,25.75,,
05/02/22 17:54:15,42.540172,43.970169,26.998842,27.658105,28.5,25.75,,
05/02/22 17:54:36,42.589714,43.978168,27.015356,27.669975,28.5,25.75,,
05/02/22 17:54:57,42.54327,43.915466,27.038578,27.685714,28.5,25.75,,
05/02/22 17:55:18,42.591522,43.987716,27.06051,27.706356,28.5,25.75,,
05/02/22 17:55:40,42.597713,44.019451,27.070831,27.717967,28.5,25.85,,
05/02/22 17:56:01,42.600811,44.016098,27.082185,27.721063,28.5,25.85,,
05/02/22 17:56:22,42.544044,43.978942,27.111083,27.759252,28.5,25.85,,
05/02/22 17:56:44,42.621967,43.97507,27.1116,27.763896,28.5,25.85,,
05/02/22 17:57:05,42.621452,44.030033,27.132501,27.757703,28.5,25.85,,
05/02/22 17:57:26,42.645191,43.991584,27.169914,27.789184,28.5,25.85,,
05/02/22 17:57:47,42.64545,44.020484,27.156497,27.805698,28.5,25.95,,
05/02/22 17:58:09,42.601585,44.0499,27.183849,27.826856,28.5,25.95,,
05/02/22 17:58:30,42.636932,44.03519,27.189783,27.841306,28.5,25.95,,
05/02/22 17:58:51,42.673316,44.021514,27.224874,27.858592,28.5,25.95,,
05/02/22 17:59:13,42.664543,44.001907,27.25687,27.879236,28.5,25.95,,
05/02/22 17:59:34,42.684928,44.010936,27.262031,27.901426,28.5,25.95,,
05/02/22 17:59:55,42.719505,44.083702,27.265384,27.922327,28.5,26.05,,
05/02/22 18:00:16,42.717697,44.088088,27.295833,27.913812,28.5,26.05,,
05/02/22 18:00:38,42.700923,44.107955,27.298412,27.947872,28.5,26.05,,
05/02/22 18:00:59,42.683635,44.149497,27.302799,27.972642,28.5,26.05,,
05/02/22 18:01:20,42.681316,44.116729,27.341245,27.968255,28.5,26.05,,
05/02/22 18:01:42,42.731887,44.096088,27.348213,27.989156,28.5,26.05,,
05/02/22 18:02:03,42.72002,44.154918,27.367048,28.025537,28.5,26.15,,
05/02/22 18:02:24,42.750724,44.150531,27.38253,28.02786,28.5,26.15,,
05/02/22 18:02:45,42.7644,44.155433,27.402141,28.036375,28.5,26.15,,
05/02/22 18:03:07,42.744274,44.103054,27.428459,28.061662,28.5,26.15,,
05/02/22 18:03:28,42.748661,44.100215,27.427427,28.091592,28.5,26.15,,
05/02/22 18:03:49,42.762077,44.19001,27.437232,28.10114,28.5,26.15,,
05/02/22 18:04:11,42.769817,44.169624,27.464067,28.081272,28.5,26.15,,
05/02/22 18:04:32,42.784267,44.190784,27.481355,28.129266,28.5,26.25,,
05/02/22 18:04:53,42.78556,44.214263,27.487548,28.137781,28.5,26.25,,
05/02/22 18:05:15,42.791236,44.174011,27.51464,28.16539,28.5,26.25,,
05/02/22 18:05:36,42.800525,44.181751,27.515415,28.177001,28.5,26.25,,
05/02/22 18:05:57,42.802845,44.167301,27.539928,28.183452,28.6,26.25,,
05/02/22 18:06:18,42.817554,44.206264,27.55154,28.208738,28.6,26.25,,
05/02/22 18:06:40,42.858581,44.216327,27.579149,28.221639,28.6,26.35,,
05/02/22 18:07:01,42.843097,44.215812,27.596952,28.237638,28.6,26.35,,
05/02/22 18:07:22,42.848003,44.234905,27.600048,28.263183,28.6,26.35,,
05/02/22 18:07:44,42.869674,44.22768,27.61553,28.285888,28.6,26.35,,
05/02/22 18:08:05,42.874835,44.22639,27.635656,28.30163,28.6,26.35,,
05/02/22 18:08:26,42.881031,44.21865,27.641075,28.306015,28.5,26.35,,
05/02/22 18:08:47,42.885673,44.239292,27.666877,28.309886,28.6,26.45,,
05/02/22 18:09:09,42.887737,44.157756,27.682617,28.331302,28.6,26.45,,
05/02/22 18:09:30,42.904251,44.228199,27.720806,28.3602,28.6,26.45,,
05/02/22 18:09:51,42.888256,44.223552,27.718999,28.378263,28.6,26.45,,
05/02/22 18:10:13,42.917152,44.224067,27.723129,28.377489,28.6,26.45,,
05/02/22 18:10:34,42.929279,44.204975,27.761058,28.406129,28.6,26.45,,
05/02/22 18:10:55,42.930053,44.216842,27.758735,28.409484,28.6,26.55,,
05/02/22 18:11:16,42.921024,44.229747,27.779378,28.419033,28.6,26.55,,
05/02/22 18:11:38,42.908378,44.195426,27.795375,28.441223,28.6,26.55,,
05/02/22 18:11:59,42.974178,44.233875,27.814987,28.465219,28.6,26.55,,
05/02/22 18:12:20,42.939861,44.179172,27.829952,28.481733,28.6,26.55,,
05/02/22 18:12:42,42.978305,44.237743,27.849821,28.509084,28.6,26.55,,
05/02/22 18:13:03,42.967468,44.238002,27.857561,28.509084,28.6,26.65,,
05/02/22 18:13:24,42.953536,44.270515,27.886201,28.524307,28.6,26.65,,
05/02/22 18:13:46,42.991207,44.236968,27.878461,28.540821,28.6,26.65,,
05/02/22 18:14:07,43.007205,44.230262,27.908134,28.552949,28.6,26.65,,
05/02/22 18:14:28,43.019592,44.257869,27.933422,28.568429,28.6,26.65,,
05/02/22 18:14:49,43.014945,44.245227,27.937034,28.580299,28.6,26.65,,
05/02/22 18:15:11,43.027847,44.235939,27.968255,28.601457,28.6,26.65,,
05/02/22 18:15:32,42.971595,44.291671,27.968513,28.609973,28.6,26.75,,
05/02/22 18:15:53,42.974952,44.318767,28.007991,28.639904,28.6,26.75,,
05/02/22 18:16:15,43.11016,44.327537,27.997413,28.658998,28.6,26.75,,
05/02/22 18:16:36,43.06707,44.370113,28.030181,28.665708,28.6,26.75,,
05/02/22 18:16:57,43.070423,44.331409,28.031473,28.701057,28.6,26.75,,
05/02/22 18:17:18,43.062938,44.318248,28.041793,28.693058,28.6,26.75,,
05/02/22 18:17:40,43.093902,44.32986,28.069662,28.727119,28.6,26.85,,
05/02/22 18:18:01,43.072746,44.323669,28.092626,28.735116,28.6,26.85,,
05/02/22 18:18:22,43.083065,44.336051,28.102689,28.740793,28.6,26.85,,
05/02/22 18:18:44,43.116867,44.318248,28.122816,28.756275,28.6,26.85,,
05/02/22 18:19:05,43.100612,44.293479,28.131845,28.787239,28.6,26.85,,
05/02/22 18:19:26,43.098548,44.302253,28.154037,28.796787,28.6,26.85,,
05/02/22 18:19:47,43.126415,44.325473,28.14294,28.806333,28.6,26.95,,
05/02/22 18:20:09,43.139316,44.33115,28.189386,28.834199,28.7,26.95,,
05/02/22 18:20:30,43.137252,44.363147,28.18242,28.850973,28.7,26.95,,
05/02/22 18:20:51,43.114028,44.343021,28.195579,28.878322,28.7,26.95,,
05/02/22 18:21:13,43.162021,44.361598,28.201513,28.871099,28.7,26.95,,
05/02/22 18:21:34,43.122802,44.386367,28.244089,28.911092,28.7,26.95,,
05/02/22 18:21:55,43.15686,44.360824,28.260343,28.91135,28.7,26.95,,
05/02/22 18:22:16,43.157894,44.346889,28.287694,28.923736,28.7,27.05,,
05/02/22 18:22:38,43.170021,44.390499,28.291049,28.945926,28.7,27.05,,
05/02/22 18:22:59,43.161247,44.407012,28.286663,28.951345,28.7,27.05,,
05/02/22 18:23:20,43.22937,44.387401,28.310918,28.954957,28.7,27.05,,
05/02/22 18:23:42,43.194274,44.372692,28.337236,28.971988,28.7,27.05,,
05/02/22 18:24:03,43.181118,44.450103,28.353492,28.995468,28.7,27.05,,
05/02/22 18:24:24,43.215175,44.419914,28.363555,29.013788,28.7,27.15,,
05/02/22 18:24:46,43.219562,44.425075,28.383682,29.033914,28.7,27.15,,
05/02/22 18:25:07,43.227302,44.404949,28.395294,29.046041,28.7,27.15,,
05/02/22 18:25:28,43.230915,44.443908,28.413354,29.055072,28.7,27.15,,
05/02/22 18:25:49,43.246398,44.442619,28.425741,29.086036,28.7,27.15,,
05/02/22 18:26:11,43.220851,44.475646,28.446641,29.054557,28.7,27.15,,
05/02/22 18:26:32,43.257492,44.508674,28.446641,29.099195,28.7,27.15,,
05/02/22 18:26:53,43.264202,44.522865,28.475025,29.117258,28.7,27.25,,
05/02/22 18:27:15,43.239433,44.535251,28.463155,29.154672,28.7,27.25,,
05/02/22 18:27:36,43.268329,44.504547,28.491539,29.150285,28.7,27.25,,
